pert_iname_norm	pert_iname	pert_ids	n_signatures	n_cell_lines	cell_lines	median_retention_suppression	q25_retention_suppression	median_endo_support	median_macro_support	median_resolver_floor	median_dual_control	q25_dual_control	fraction_dual_positive	n_pert_ids	min_id_retention	max_id_retention	min_id_resolver_floor	max_id_resolver_floor	retention_direction_conflict_across_ids	resolver_direction_conflict_across_ids	robust_dual	concurrent_score	early_score	late_score	concurrent_rank	median_sensitivity_rank	worst_sensitivity_rank	n_top50_schemes	is_touchstone	has_structure	pubchem_cids	named_identity	identity_resolved	duplicate_id_conflict	safety_gate	mechanism_context	computational_hard_gate	translation_tier
nimodipine	nimodipine	BRD-A24891640;BRD-A58048407	5	2	HEPG2;PHH	-0.1734782600154479	-0.2536027804017067	-0.01291481086186	0.0250266231596469	-0.01291481086186	-0.3052028260592903	-0.590249175176261	0.0	2	-0.21354052020857728	-0.1405609763330883	-0.2080916278064251	-0.0070931187697819	False	False	-0.6003274136474208	-0.3969803810092582	0.07732378859384328	-1.6077220799225111	429	493.0	506	0	1	True	4497	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
clofibrate	clofibrate	BRD-K45252063	3	2	HEPG2;PHH	-0.0673694494697782	-0.1995319467451837	0.009948506951332	-0.2742626667022705	-0.2742626667022705	-0.2724207358227836	-0.6623808136062015	0.0	1	-0.0673694494697782	-0.0673694494697782	-0.2742626667022705	-0.2742626667022705	False	False	-0.6036111426258843	-0.40265270018678667	-1.4177422061006417	-0.7518157957646838	430	517.0	556	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k62056344	BRD-K62056344	BRD-K62056344	12	3	HEPG2;HUH7;PHH	-0.02100522153907345	-0.10288584397898773	-0.1075303937707628	0.008308757096529	-0.2128225384346608	-0.2753001290765251	-0.6572370480797771	0.0	1	-0.02100522153907345	-0.02100522153907345	-0.2128225384346608	-0.2128225384346608	False	False	-0.6039186531164137	-0.4031838943456716	-0.7669916086753359	-0.14948261879295208	431	416.0	425	0	0	True	54654476	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
cimetidine	cimetidine	BRD-K18618618;BRD-K34157611	5	2	HEPG2;PHH	-0.0663967712057961	-0.0873666703701019	-0.1614857167005539	0.2122000008821487	-0.1662062499672174	-0.222088692502843	-0.7671495674710188	0.0	2	-0.1447643890149063	0.1910666657818688	-0.1662062499672174	-0.0684805505110749	True	False	-0.6056634762383524	-0.4061979048565509	-0.19948026336955046	-0.3947606853619055	432	390.0	487	0	1	True		True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
mifepristone	mifepristone	BRD-A44780397;BRD-K37270826	3	2	HEPG2;PHH	-0.0291212221814526	-0.1316106089701255	-0.1009897919637816	-0.083784251473844	-0.1009897919637816	-0.3339732296114403	-0.5441421351639465	0.0	2	-0.1316106089701255	0.1149582266807556	-0.2976064090617001	-0.1009897919637816	True	False	-0.6060442971934136	-0.4068557356400186	-0.7366216743215762	-0.29184266895714084	433	467.0	480	0	1	True	4196;55245;7048709	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
doxylamine	doxylamine	BRD-A44008656	3	2	HEPG2;PHH	0.0116553946087757	-0.05424452335056336	0.1217476235968726	-0.2871336750686168	-0.2871336750686168	-0.2798000749732767	-0.6624403629407642	0.0	1	0.0116553946087757	0.0116553946087757	-0.2871336750686168	-0.2871336750686168	False	False	-0.6110202564436589	-0.4154512163471303	-1.1549237404920882	0.21403141493361805	434	426.0	541	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
suloctidil	suloctidil	BRD-A34205397;BRD-K42635745	5	2	HEPG2;PHH	-0.0575027734869056	-0.0880388965209325	-0.164900004863739	0.0884357467293739	-0.2028531985623496	-0.2759900525330551	-0.6731403000238869	0.0	2	-0.2735597142535779	0.0854984712269571	-0.22674285088266644	-0.2028531985623496	True	False	-0.6125602025449985	-0.418111321934491	-0.6734501103679751	-0.3392940444256731	435	428.0	485	0	1	True	5354	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
calpeptin	calpeptin	BRD-A84045418;BRD-K26134695	3	2	HEPG2;PHH	0.2203697891285022	-0.1447507916535768	-0.0657188573053905	-0.0725128073245287	-0.3424114771187305	-0.3644058321203504	-0.5131311980519622	0.0	2	-0.5098713724356558	0.286823169949154	-0.3826982259218181	0.1848264038562774	True	True	-0.6209714311463315	-0.4326408929237026	-1.2151769808365216	1.2819637774788075	436	172.0	290	0	1	True	2532;73364	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
toltrazuril	toltrazuril	BRD-K64514229	3	2	HEPG2;PHH	0.0166361033916473	-0.0259041703409619	-0.3103856997830527	0.0747812576591968	-0.3103856997830527	-0.3826272063223379	-0.485303127339908	0.0	1	0.0166361033916473	0.0166361033916473	-0.3103856997830527	-0.3103856997830527	False	False	-0.6252787699922919	-0.4400813975756691	-1.4243367797565392	0.33489532258541815	437	451.0	517	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
lapatinib	lapatinib	BRD-K19687926;BRD-M07438658	3	2	HEPG2;PHH	0.0511519743336571	-0.020672858020083805	-0.2367425624813352	-0.0522405225783586	-0.2367425624813352	-0.319245962618244	-0.6184269119911487	0.0	2	-0.0206728580200838	0.9929160434338782	-0.31820682063698763	-0.2367425624813352	True	False	-0.6284594186138184	-0.4455756555644346	-1.3954929934009712	0.5746677891126827	438	446.0	490	0	1	True	208908;73707431	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k65258912	BRD-K65258912	BRD-K65258912	3	2	HEPG2;PHH	0.3065322546495331	0.19576936566995246	-0.2304074849401201	-0.04559156158939	-0.2716443054378032	-0.3986042739845635	-0.47678288838656124	0.0	1	0.3065322546495331	0.3065322546495331	-0.2716443054378032	-0.2716443054378032	False	False	-0.6369957181778441	-0.4603212743532323	-1.4459754110574252	2.9045359013164225	439	146.0	322	1	0	True	2345373	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
penitrem-a	penitrem-a	BRD-K03842655	3	2	HEPG2;PHH	0.0082801315519544	-0.021039713536285698	-0.0860521069594792	0.1307026483118534	-0.2034161761403083	-0.4349755251277533	-0.4382768996680776	0.0	1	0.0082801315519544	0.0082801315519544	-0.2034161761403083	-0.2034161761403083	False	False	-0.6541139749617921	-0.48989138104543556	-0.3128125222378692	0.2960209912376898	440	308.0	375	0	1	True	16759989	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
nizatidine	nizatidine	BRD-K46652470;BRD-K73589491	4	2	HEPG2;PHH	0.0729978049380911	-0.038476675334903995	-0.1511902638844081	-0.14578437805175776	-0.2306075362222535	-0.4087238494262454	-0.5141195516981598	0.0	2	-0.04809446074068549	0.10657779613716731	-0.28943928437573563	-0.2110192190323557	True	False	-0.6657836252753253	-0.510049555396194	-1.4036871709542331	0.6603953751642293	441	430.0	486	0	1	True	3033637;5353831	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
phorbol-myristate-acetate	phorbol-myristate-acetate	BRD-K68552125	12	3	HEPG2;HUH7;PHH	-0.16753255182670218	-0.21775365827812088	-0.10728657139199116	0.2288716968614608	-0.20247331208416391	-0.5068023317319799	-0.8655833021186972	0.08333333333333333	1	-0.16753255182670218	-0.16753255182670218	-0.20247331208416391	-0.20247331208416391	False	False	-0.9395939827913284	-0.5109291429921928	-0.08040081652290054	-1.4571308023317397	442	456.0	507	0	0	True	27924	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ttnpb	TTNPB	BRD-K49685476;BRD-K68246049	4	2	HEPG2;PHH	-0.09314571874630115	-0.1189027682412415	0.04983587429991785	0.039981388486921746	-0.1420365654464279	-0.2651230337625806	-0.8413901941551428	0.0	2	-0.12550831689602795	0.0391077310778201	-0.21200657097090575	-0.1420365654464279	True	False	-0.6858181308401521	-0.5446571953302431	-0.020740211587155347	-0.6665190147410632	443	399.0	426	0	1	True	5289501;5354022	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
benzopurpurin-4b	benzopurpurin-4b	BRD-K14221570	3	2	HEPG2;PHH	0.0236138775944709	-0.12147236967252367	-0.0573579860585076	-0.034509167773649	-0.2063999942370823	-0.398529172943358	-0.5812585002286286	0.0	1	0.0236138775944709	0.0236138775944709	-0.2063999942370823	-0.2063999942370823	False	False	-0.6891584230576723	-0.5504272219457936	-0.7285724903317581	0.08120344080307451	444	365.0	389	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
gw-7647	GW-7647	BRD-K96263742	3	2	HEPG2;PHH	0.096711103287008	-0.43631806431545156	-0.4824524032218115	0.0176208410412073	-0.4824524032218115	-0.7742314190411614	-2.023599571067958	0.3333333333333333	1	0.096711103287008	0.096711103287008	-0.4824524032218115	-0.4824524032218115	False	False	-1.7860312045751405	-0.5567635716821764	-2.549867098235856	-0.4302290718414643	445	480.0	544	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
benzthiazide	benzthiazide	BRD-K21450440	3	2	HEPG2;PHH	0.1657434979246722	0.026843967330124646	-0.1611154515828405	0.1751312464475631	-0.3860923377797007	-0.425533173576234	-0.5562660385011917	0.0	1	0.1657434979246722	0.1657434979246722	-0.3860923377797007	-0.3860923377797007	False	False	-0.7036661928268299	-0.5754879688053794	-0.8717873308805317	1.4649852670699945	446	142.0	295	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
verapamil	verapamil	BRD-A09533288	3	2	HEPG2;PHH	0.4199221680561701	0.15000865277316833	-0.415551381451743	-0.0212862910702824	-0.415551381451743	-0.3151905806882987	-0.7791240997242903	0.0	1	0.4199221680561701	0.4199221680561701	-0.415551381451743	-0.415551381451743	False	False	-0.7047526305504439	-0.5773646832283005	-2.295006770682666	3.495381495412928	447	123.0	353	2	1	True	62969	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
parthenolide	parthenolide	BRD-A66395008;BRD-K81651477;BRD-K98548675	5	2	HEPG2;PHH	0.0746439384917418	-0.0210054587158891	-0.3737464132053511	0.2090087477117777	-0.3737464132053511	-0.2528749212145893	-0.925896322709464	0.0	3	-0.0210054587158891	0.4224032859007517	-0.4601073520524161	-0.161009811929294	True	False	-0.7158230825693213	-0.5964878013974405	-1.3745906572485151	0.7256857746454679	448	351.0	520	0	1	True	24870789;44593496;5420804;6473881	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k51644197	BRD-K51644197	BRD-K51644197	12	3	HEPG2;HUH7;PHH	-0.2299744714465406	-0.3558898125257757	-0.0505491681396961	0.010967390611767748	-0.13046787569432383	-0.5377775647396607	-0.9127405785866791	0.08333333333333333	1	-0.2299744714465406	-0.2299744714465406	-0.13046787569432383	-0.13046787569432383	False	False	-0.9941478540330002	-0.605165595538087	-0.3779849474671734	-2.2932773662698205	449	513.0	539	0	0	True	6484054	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
plx-4720	PLX-4720	BRD-K16478699	3	2	HEPG2;PHH	-0.1889357649617725	-0.30428194337420994	-0.1593225156622273	0.1813469552434981	-0.1593225156622273	-0.4551332406995315	-0.5409961448601698	0.0	1	-0.1889357649617725	-0.1889357649617725	-0.1593225156622273	-0.1593225156622273	False	False	-0.7256313131296164	-0.6134305560125961	-0.2676372539617146	-1.8662569971663738	450	508.0	539	0	1	True	24180719	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
pipamperone	pipamperone	BRD-K26801045	3	2	HEPG2;PHH	0.2131361129383246	0.176678164758616	-0.3612785594803946	0.0646812692284584	-0.3612785594803946	-0.4358460094691032	-0.6166180170377686	0.0	1	0.2131361129383246	0.2131361129383246	-0.3612785594803946	-0.3612785594803946	False	False	-0.7441550179879874	-0.6454284361653546	-1.7368908387363375	2.240302839373852	451	269.0	432	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ilomastat	ilomastat	BRD-K51662849	3	2	HEPG2;PHH	-0.2100500075353516	-0.22912858178218198	-0.1970214247703552	0.2321875002235174	-0.1970214247703552	-0.4879991069643034	-0.5229041447182969	0.0	1	-0.2100500075353516	-0.2100500075353516	-0.1970214247703552	-0.1970214247703552	False	False	-0.7494511793234518	-0.6545770345142039	-0.3248052903420362	-1.7679077654717705	452	513.0	548	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
bisoprolol	bisoprolol	BRD-A89175223	3	2	HEPG2;PHH	-0.0018222365114423	-0.0621000070952706	-0.1852785732064928	-0.1138187535107135	-0.2388125024735927	-0.4987559102416511	-0.5085301443431822	0.0	1	-0.0018222365114423	-0.0018222365114423	-0.2388125024735927	-0.2388125024735927	False	False	-0.7530209824132422	-0.6607435186117109	-1.4310260620950208	0.10222842356775064	453	476.0	513	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
betamethasone-acetate	betamethasone-acetate	BRD-A92177080	3	2	HEPG2;PHH	0.0157388829522662	-0.02460555649465985	0.1304785673107419	-0.1734664663672447	-0.226281251758337	-0.452273215802889	-0.6158328740266226	0.0	1	0.0157388829522662	0.0157388829522662	-0.226281251758337	-0.226281251758337	False	False	-0.7601896528162002	-0.6731266923969927	-0.6333135261038626	0.33314879914466916	454	349.0	497	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
albendazole	albendazole	BRD-K79131256	3	2	HEPG2;PHH	-0.0131638944149017	-0.04661527896920835	-0.1641071460076741	-0.2247803602367639	-0.3393371158412525	-0.3280250537874443	-0.8643842589864064	0.0	1	-0.0131638944149017	-0.0131638944149017	-0.3393371158412525	-0.3393371158412525	False	False	-0.7602171832806475	-0.6731742485694036	-1.9566576336916974	0.07723976046281375	455	520.0	535	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-a95937159	BRD-A95937159	BRD-A95937159	3	2	HEPG2;PHH	0.0973812412056658	-0.051257243690391335	0.0231683403253555	-0.1006700377911329	-0.1388454176485538	-0.4660023937208785	-0.5984651302283128	0.0	1	0.0973812412056658	0.0973812412056658	-0.1388454176485538	-0.1388454176485538	False	False	-0.7652349588350349	-0.6818419628333875	-0.5127827924631215	0.7782568213034413	456	276.0	370	0	0	True	24242928	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
diltiazem	diltiazem	BRD-A69636825;BRD-K24023109;BRD-K81029756	7	2	HEPG2;PHH	0.1368611132105191	-0.060709817955891254	-0.2406801836831229	-0.0924175176769495	-0.2406801836831229	-0.4918829127850513	-0.5541619366729662	0.0	3	0.12914812647634086	0.28027981830139953	-0.3001571483910084	-0.16654885068003622	False	False	-0.7689638811215345	-0.6882833097094387	-1.5374502792710873	1.0042412072935074	457	374.0	472	0	1	True	198107	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
exemestane	exemestane	BRD-A73741725	3	2	HEPG2;PHH	0.3007753637826277	0.06692518446490997	-0.3872714276824678	0.0056125712580978	-0.3872714276824678	-0.5109991062402962	-0.5349684475370431	0.0	1	0.3007753637826277	0.3007753637826277	-0.3872714276824678	-0.3872714276824678	False	False	-0.7784833300088178	-0.7047272223578281	-2.057690859798236	2.4643560160150004	458	208.0	396	0	1	True	60198;73707497	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-a11731846	BRD-A11731846	BRD-A11731846	12	3	HEPG2;HUH7;PHH	-0.1082141109638744	-0.23083632149630123	-0.13431442741836816	0.09257258661091325	-0.15327684421624455	-0.4085389419702724	-0.7411887710969451	0.0	1	-0.1082141109638744	-0.1082141109638744	-0.15327684421624455	-0.15327684421624455	False	False	-0.779133327518745	-0.7058500291927062	-0.4428010366939694	-1.1140878043269455	459	464.0	493	0	0	True	16745401	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
phenolphthalein	phenolphthalein	BRD-K19227686	3	2	HEPG2;PHH	0.0067133924199475	-0.12108774959213203	-0.2612118457577058	0.1154062543064355	-0.2612118457577058	-0.5012152024603908	-0.5732796371670529	0.0	1	0.0067133924199475	0.0067133924199475	-0.2612118457577058	-0.2612118457577058	False	False	-0.7878550210439172	-0.7209158978340668	-1.030064118872716	-0.0269867437448949	460	417.0	500	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
naftidrofuryl	naftidrofuryl	BRD-A67862938	3	2	HEPG2;PHH	0.1088671750492519	0.005975251810418206	-0.2825357147625514	0.0028601121157407	-0.2825357147625514	-0.5038693500534883	-0.5687010720712207	0.0	1	0.1088671750492519	0.1088671750492519	-0.2825357147625514	-0.2825357147625514	False	False	-0.7882198860890987	-0.7215461663509165	-1.4848331382180646	1.0315780160054435	461	376.0	454	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
retinol	retinol	BRD-K13927029;BRD-K22429181	4	2	HEPG2;PHH	0.1615938018593523	-0.0012037480870882855	-0.1901199149766138	-0.0760950380936265	-0.19584221925054274	-0.46659677321209553	-0.6550244679711463	0.0	2	-0.13811667222115726	0.2533318205840057	-0.2094742371035473	-0.11564684938639404	True	False	-0.7941090071976686	-0.7317190444483531	-1.2227800164760274	1.3504154393345533	462	313.0	415	0	1	True	445354;9904001	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k16410418	BRD-K16410418	BRD-K16410418	17	3	HEPG2;HUH7;PHH	-0.1044166671733061	-0.1980573038260142	0.0872476313795362	-0.0208797198720276	-0.2182785272598266	-0.4397163511446071	-0.7320482514111236	0.0	1	-0.1044166671733061	-0.1044166671733061	-0.2182785272598266	-0.2182785272598266	False	False	-0.8057404768501689	-0.7518112654585015	-0.28591394956654204	-0.9870024676172979	463	427.0	480	0	0	True	54646219	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
perindopril	perindopril	BRD-K92731339	3	2	HEPG2;PHH	0.0643361041115389	0.0487166641073094	-0.0871357300451823	-0.2706062477082014	-0.2706062477082014	-0.3956402773776697	-0.8205527770000377	0.0	1	0.0643361041115389	0.0643361041115389	-0.2706062477082014	-0.2706062477082014	False	False	-0.8059166658776886	-0.7521156146926268	-1.6876935420600718	0.8769980287453344	464	463.0	510	0	1	True	58153637	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
am-580	AM-580	BRD-K06854232	3	2	HEPG2;PHH	-0.1793557786279254	-0.18121938490205336	0.159195819071361	-0.0837642382830381	-0.2632316574454307	-0.5349834282246847	-0.5456656638665923	0.0	1	-0.1793557786279254	-0.1793557786279254	-0.2632316574454307	-0.2632316574454307	False	False	-0.8078162601579808	-0.7553969771729939	-0.3738337238569759	-1.4194111750667517	465	483.0	535	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-a46802340	BRD-A46802340	BRD-A46802340	12	3	HEPG2;HUH7;PHH	0.01808633691527775	-0.10034921925721896	-0.1761328657822949	-0.12237416021525854	-0.2711781077086925	-0.46892305936605205	-0.6869723338796387	0.0	1	0.01808633691527775	0.01808633691527775	-0.2711781077086925	-0.2711781077086925	False	False	-0.8124092263058714	-0.7633308749256061	-1.512071201187005	0.11148049148178543	466	465.0	504	0	0	True	4190864	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
aloisine	aloisine	BRD-K51276371;BRD-K93658967	3	2	HEPG2;PHH	-0.1845970352490743	-0.25578757882532144	-0.1409642973116465	0.0328367166221141	-0.1409642973116465	-0.5198878797347701	-0.5888789356168773	0.0	2	-0.2206908498580257	-0.1845970352490743	-0.1409642973116465	-0.11751291448516506	False	False	-0.8143273475432088	-0.7666442409039593	-0.6097615298225718	-1.6865235778747292	467	522.0	529	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
phenacetin	phenacetin	BRD-K38323065	3	2	HEPG2;PHH	-0.0659527646170722	-0.10413890538944134	-0.0458436320934976	-0.0593249928206205	-0.158299989067018	-0.4818468403425954	-0.6746431768738796	0.0	1	-0.0659527646170722	-0.0659527646170722	-0.158299989067018	-0.158299989067018	False	False	-0.8191684287795352	-0.7750067330940537	-0.6452702909271031	-0.44433625836851987	468	455.0	479	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
prostaglandin-a1	prostaglandin-a1	BRD-K04010869	3	2	HEPG2;PHH	0.1387025043368339	-0.14659015886071652	-0.1437215230294636	-0.0155271757394075	-0.1437215230294636	-0.4179065107471413	-0.8043338470826191	0.0	1	0.1387025043368339	0.1387025043368339	-0.1437215230294636	-0.1437215230294636	False	False	-0.8200734342884508	-0.7765700411921516	-0.7696449284435884	0.7475982186949741	469	275.0	356	0	1	True	5281912	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
spiperone	spiperone	BRD-K55468218	14	3	HEPG2;HUH7;PHH	0.11362403300073409	-0.07310412617193328	-0.3211609651999814	0.0211740769445896	-0.3211609651999814	-0.5079523998549178	-0.6424835748408758	0.0	1	0.11362403300073409	0.11362403300073409	-0.3211609651999814	-0.3211609651999814	False	False	-0.8291941872753557	-0.792325245845286	-1.644380266651381	0.8150738985979724	470	384.0	476	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
naltrexone	naltrexone	BRD-A66559694;BRD-K88172511	4	2	HEPG2;PHH	0.16098298329032126	0.09304955436123741	-0.24183929924454006	-0.13333881646394724	-0.2999035801206316	-0.481435741682256	-0.7051567439182056	0.0	2	0.1245243002971013	0.1974416662835412	-0.3359071633645466	-0.2638999968767166	False	False	-0.8340141136413588	-0.800651195075404	-1.8147791008248075	1.6412072630657457	471	370.0	481	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
genistein	genistein	BRD-A36151937;BRD-K43797669	22	2	HEPG2;PHH	0.09080567852490476	-0.20252204158653814	-0.23008756565728355	-0.114065789617598	-0.31573479206833455	-0.5252578205961203	-0.9175798975574296	0.045454545454545456	2	-0.17217374924156398	0.11826804052624434	-0.352231886770044	-0.022928617894649492	True	False	-0.9840477693748351	-0.8023100110131951	-1.762534580692514	0.26266492155039195	472	423.0	495	0	1	True	5280961;5284639	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
lumicolchicine	lumicolchicine	BRD-K99411983	3	2	HEPG2;PHH	-0.0860692517211039	-0.16182722534156502	-0.1777952568871634	-0.1771145183593034	-0.1972291655838489	-0.5277965425011066	-0.6144005359586565	0.0	1	-0.0860692517211039	-0.0860692517211039	-0.1972291655838489	-0.1972291655838489	False	False	-0.8349968104804348	-0.8023487073130297	-1.4914856884335173	-0.7549464775671879	473	536.0	542	0	1	True	244898	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k34079378	BRD-K34079378	BRD-K34079378	12	3	HEPG2;HUH7;PHH	-0.0520097940332359	-0.12788727817436052	-0.1779314907533781	-0.0131451012566685	-0.2124570491058485	-0.4820955304210887	-0.7061224860612243	0.0	1	-0.0520097940332359	-0.0520097940332359	-0.2124570491058485	-0.2124570491058485	False	False	-0.8351567734517009	-0.8026250276292184	-1.040660897150142	-0.4283516665362548	474	486.0	492	0	0	True	11052947	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
podophyllotoxin	podophyllotoxin	BRD-K47869605	14	3	HEPG2;HUH7;PHH	-0.1558144746555222	-0.3268581066901485	-0.18422138211982592	0.1544526675716042	-0.21892781861658606	-0.392728741997705	-0.8899458684396767	0.0	1	-0.1558144746555222	-0.1558144746555222	-0.21892781861658606	-0.21892781861658606	False	False	-0.8377016762175433	-0.8070210971155581	-0.5749798743603657	-1.7224698605603461	475	497.0	535	0	1	True	10607;11892032;4865	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
isoxicam	isoxicam	BRD-A75552914	3	2	HEPG2;PHH	0.2815861085222827	0.1984847564405451	-0.3390571453741619	-0.0111062414944171	-0.3390571453741619	-0.4020813029732495	-0.8801799659425068	0.0	1	0.2815861085222827	0.2815861085222827	-0.3390571453741619	-0.3390571453741619	False	False	-0.842171285944503	-0.8147419087710207	-1.8401738532996124	2.7515567050389245	476	210.0	390	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ritanserin	ritanserin	BRD-K40887525	3	2	HEPG2;PHH	-0.0894796904176473	-0.17299678725086975	-0.2466714339596884	0.0831375028938055	-0.2466714339596884	-0.3807519032427716	-0.9302485879614122	0.0	1	-0.0894796904176473	-0.0894796904176473	-0.2466714339596884	-0.2466714339596884	False	False	-0.8458761972234776	-0.8211417789907008	-1.0458610159547266	-0.8119505123134423	477	494.0	534	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
chlormadinone-acetate	chlormadinone-acetate	BRD-A01593789	3	2	HEPG2;PHH	0.3795388833516174	0.2407722214443816	-0.3221785681588309	-0.1558124963194131	-0.3221785681588309	-0.4739765779130042	-0.7719826615334207	0.0	1	0.3795388833516174	0.3795388833516174	-0.3221785681588309	-0.3221785681588309	False	False	-0.8599679086797145	-0.8454838259932558	-2.1791351794251677	3.5178223219142604	478	180.0	409	1	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-a13346522	BRD-A13346522	BRD-A13346522	3	2	HEPG2;PHH	-0.1608585864305496	-0.21013424793879187	-0.3614028053624289	0.0318373851478099	-0.3614028053624289	-0.4190047041527808	-0.8861646261472729	0.0	1	-0.1608585864305496	-0.1608585864305496	-0.3614028053624289	-0.3614028053624289	False	False	-0.8620870172264172	-0.8491443778011429	-1.8357684029029158	-1.3901046149969625	479	550.0	568	0	0	True	44629407	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
emf-bca1-57	EMF-BCA1-57	BRD-K64610608	3	2	HEPG2;PHH	-0.2348800558182928	-0.23538334502114183	0.0646925089614731	-0.1198934316635131	-0.1721232682466507	-0.5438460678690009	-0.6642574605140243	0.0	1	-0.2348800558182928	-0.2348800558182928	-0.1721232682466507	-0.1721232682466507	False	False	-0.8759747981260131	-0.8731341548036748	-0.5312575657798404	-1.9481866276576332	480	535.0	558	0	1	True	44489675	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
syringic-acid	syringic-acid	BRD-K51980294	12	3	HEPG2;HUH7;PHH	-0.06821099855005736	-0.18301389769961435	-0.07975109307361494	-0.0696485731750726	-0.20393418796759633	-0.49483761030234513	-0.7741251325951741	0.0	1	-0.06821099855005736	-0.06821099855005736	-0.20393418796759633	-0.20393418796759633	False	False	-0.8819001765999321	-0.8833696639373951	-0.8942595081239614	-0.705608305063089	481	483.0	486	0	0	True	10742	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
