gene_upper	metadata_logFC	metadata_PValue	metadata_FDR	supplement_swap_logFC	supplement_swap_PValue	supplement_swap_FDR	author_AvsQ_ATAC_logFC	author_MASH_ATAC_logFC	author_AvsQ_RNA_logFC	author_MASH_RNA_logFC	author_sum_sig	mouse_progression_logFC	mouse_progression_FDR	mouse_regression_logFC	mouse_regression_FDR	mouse_residual_logFC	mouse_residual_FDR	mouse_fate	human_positive_both	human_nominal_both	human_fdr_any_010	author_four_way	mouse_positive_residual	mouse_persistent	cross_species_direction	functional_support	evidence_score	classification
DSN1	-0.0934477285518255	0.808856110455159	0.941508256818038	0.0488660933756489	0.898925959608186	0.967837995533705						1.70321936212863	0.0503912588889314	-2.34425286824463	0.0069628006375834	-0.641033506116006	0.544931979203416	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
GTPBP1	0.0656632968117051	0.808860480732876	0.941508256818038	-0.25902064871419	0.337215634565641	0.685057785656405		0.258569417832686			1.0	0.0244643558276904	0.948814985256369	0.129947420093595	0.603087584877972	0.154411775921285	0.57585981979015	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
BMP6	0.154602744749531	0.808905228035274	0.941508256818038	-0.457308556720209	0.452699303624122	0.76491545430188						-0.649259517295024	0.185729142449436	0.162490153751119	0.717774003109478	-0.486769363543905	0.278709886794909	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
VPS53	0.0389699439403264	0.809180626710006	0.941564817022646	-0.151611458705146	0.338503105851501	0.686631276000029						0.0195378670467574	0.956348420655611	-0.450823814009931	0.072204504253986	-0.431285946963173	0.100181556652157	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
CDHR2	-0.178168701778777	0.809765652904043	0.941564817022646	-0.508122869914405	0.47275073178313	0.775593712997022													False	False	False	False	False	False	False		0	insufficient_or_context_specific
CHRM2	-0.14391548383603	0.809859795428397	0.941564817022646	-0.577655401620362	0.327738362961833	0.676889991422347													False	False	False	False	False	False	False		0	insufficient_or_context_specific
RXFP1	-0.144061071069042	0.809985567706073	0.941564817022646	-0.92177220377787	0.124893399100268	0.50716327219255													False	False	False	False	False	False	False		0	insufficient_or_context_specific
RASSF8-AS1	-0.0629337135826783	0.810038630385151	0.941564817022646	0.0371307421269502	0.885363245079186	0.963081098449005													False	False	False	False	False	False	False		0	insufficient_or_context_specific
SERHL2	-0.0722546807525198	0.810191503635462	0.941564817022646	0.016264789024301	0.957621256851456	0.987656798648419		0.393445620053518			1.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
CAMKMT	0.0387211357219613	0.810311582952772	0.941564817022646	0.204251449628216	0.182368534132413	0.564647209199417													True	False	False	False	False	False	False		0	insufficient_or_context_specific
SLC41A1	-0.0808680191744892	0.810365771801726	0.941564817022646	-0.106731808847238	0.749786993549755	0.911170704177982		0.560111279263237			1.0	0.544157205530323	0.102046402189005	-0.0826238518835585	0.779636844296658	0.461533353646764	0.137106435334608	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
NDUFAF5	0.0558831416184742	0.810416318088269	0.941564817022646	0.108294813867755	0.641124333682567	0.864713172563113						-0.10812748045428	0.822913995182288	-0.268994909534226	0.42411723260072	-0.377122389988506	0.308861810252204	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
DUBR	-0.073337296172467	0.810529535609598	0.941564817022646	0.344754736569092	0.245765448161002	0.611033451076589		0.611948804795908			1.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
GNL3L	-0.0722910804198232	0.810532111309388	0.941564817022646	-0.0179453065374161	0.95376300223815	0.987292667741163						0.0095553064333167	0.977456978032175	-0.343317245573504	0.131129984935151	-0.333761939140187	0.172172094690146	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
SQLE	-0.10295466941445	0.810685078165642	0.941607596839697	-0.272583228536942	0.510906814839744	0.796519013040946						0.380999710683346	0.658118945492531	0.252910925632864	0.695406645460819	0.63391063631621	0.369225824553017	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
RBM45	-0.0614918401453694	0.811035131198795	0.941806963835996	0.222782658107245	0.424916388419913	0.745882731558725		0.2594298499288			1.0	-0.13182344319934	0.692468360812531	0.052725511183471	0.852624475901395	-0.0790979320158693	0.794949587592665	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
KLF15	-0.127461670562898	0.811162869448086	0.94185170742691	-0.635629602489127	0.214641324744622	0.587852789707652	0.216574601522282			0.06254344363934901	2.0	-1.05754660117622	0.0053199998934969	1.00432375245372	0.0059369583426228	-0.0532228487225014	0.879785146623525	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
FGF12	0.130042290843498	0.812067806861327	0.942591458315951	0.741184086140818	0.198248290500969	0.573453548249106						-0.486590945728463	0.280607069088435	0.786410800519009	0.0431018401756332	0.299819854790546	0.448423373695728	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
MARCH1	0.0757379696072944	0.812912439345913	0.943260746742955	0.143216183865246	0.658501045054025	0.871710320505013													True	False	False	False	False	False	False		0	insufficient_or_context_specific
SPTY2D1OS	0.0644589511493419	0.813218809270763	0.943370464922279	0.118208306400401	0.665244344294517	0.875081569913425													True	False	False	False	False	False	False		0	insufficient_or_context_specific
ANKS1B	0.0915208180751207	0.813275049414907	0.943370464922279	-0.250937707519889	0.502638517280841	0.79229878349175	0.128762383566815	0.553410607012277	0.251555751950941		3.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
RNFT1	-0.0804268350776289	0.813481475943554	0.943408262176069	0.0680802615038996	0.840980805850705	0.949430640309212				0.0189188105192791	1.0	0.415918149634806	0.213207196779859	-0.356070707288008	0.202495436203569	0.0598474423467979	0.868675330119654	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC069368.1	-0.113612518448106	0.813615098976358	0.943408262176069	-0.0844806287973233	0.862265908246404	0.957822965712685													False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZFX	-0.0445641843425785	0.813667071791229	0.943408262176069	0.155314062481416	0.41053812121625	0.735152897523944						0.0525295939226394	0.94066210859735	-0.0308363607149664	0.952179584858255	0.021693233207673	0.971821319506505	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
MFSD4B	0.0640145303197602	0.813754408376346	0.943408262176069	-0.229118493161724	0.386699013568506	0.720477739899883		0.69388428606038			1.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
GBP3	-0.0915339449318222	0.814285825649219	0.943863105022369	-0.0824178235375141	0.832709767373292	0.944841453404322						0.0102607608302858	0.980628573338479	-0.377343351418189	0.181346342106623	-0.367082590587903	0.223301394602426	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
POLB	-0.0596213174238158	0.814435326302064	0.943863105022369	-0.176874122803642	0.491231586545641	0.785509848901139						-0.0545628900957623	0.887010998875188	-0.185243336319634	0.481585545967186	-0.239806226415396	0.397039491968836	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
STK19	-0.0778599976784136	0.814501788446676	0.943863105022369	-0.0905467579385661	0.785131805952694	0.925705787798454	0.475859577720057				1.0	0.0852268266317241	0.804826425997151	-0.592854800485807	0.0292723709423685	-0.507627973854083	0.0704794987806679	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
CDC14B	-0.0743002806949813	0.814504333193674	0.943863105022369	-0.197961430623527	0.531621870155018	0.808721353725286		0.502768828051539			1.0	-0.426441110543406	0.297642086230331	0.119446380042223	0.744134314652532	-0.306994730501182	0.409553044197756	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ANK2	-0.0916546722142362	0.814684876402555	0.943968714339132	0.164241019873047	0.665451832240141	0.875081569913425	1.08348385602859	0.736840228189484			2.0	-0.649261940330564	0.435827243641088	-0.512430993825275	0.484437093827353	-1.16169293415584	0.141317775711644	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
UGT2B15	0.137329070426375	0.815072365686805	0.94431406089337	0.333309128008798	0.572550576746939	0.827730374888659													True	False	False	False	False	False	False		0	insufficient_or_context_specific
FYB1	0.113116019721065	0.815384023620738	0.944467857530197	0.0009004956547702	0.998595167803786	0.999257679999277													True	False	False	False	False	False	False		0	insufficient_or_context_specific
MEAF6	0.0427592955064926	0.815726975065538	0.944664919210897	0.0279088370139715	0.879117843296318	0.961737248940268						-0.0540873109831121	0.876566872609043	-0.329429467895067	0.173165979937461	-0.383516778878179	0.142531679231238	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
SDHAF3	-0.0821540251345301	0.815826409007135	0.944664919210897	-0.173444806856699	0.624086562945111	0.85594302057622						-0.101677760511105	0.876433216394697	-0.0321071017609002	0.948648230234386	-0.133784862272005	0.802779075042784	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
YIPF3	-0.0796146900580636	0.815912047573799	0.944664919210897	0.0353981964209232	0.916029482660955	0.975207071931587						-0.0569855033316265	0.872628917234512	0.264014160925031	0.286737720129249	0.207028657593405	0.430291358200699	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
TP53BP2	-0.0621819378786006	0.816238540855844	0.944697076175537	0.0135989874045049	0.959225430926106	0.988456348454369													False	False	False	False	False	False	False		0	insufficient_or_context_specific
RPAP1	-0.0571738784278323	0.816296198553672	0.944697076175537	-0.141978634328131	0.565486209832756	0.823968224969823						-0.0731954149007879	0.87728135326858	-0.340866619092807	0.293485298780139	-0.414062033993595	0.240638817593483	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
RPF1	-0.0732785778163121	0.816417258867334	0.944697076175537	-0.382629923837375	0.192382430998578	0.570885363891703						-0.241485300252836	0.403301380914286	-0.0629920339731171	0.812458160629465	-0.304477334225953	0.237098955351032	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
USP38	0.0576645586422268	0.816431567904781	0.944697076175537	-0.17190672086934	0.464473380544253	0.77000826170754						-0.0019911043189034	0.99684425836205	0.304615978716065	0.34342356809709	0.302624874397161	0.402954108447658	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
RFX3	0.0440707727236232	0.816440234999313	0.944697076175537	0.0655578791926987	0.728776235683581	0.904012808833088						-0.701954379819751	0.122682797342233	-0.341829270066502	0.400360954438531	-1.04378364988625	0.0279405435141411	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
ASCC1	0.0361123240291659	0.816478398428279	0.944697076175537	-0.0654196928350184	0.664680110909309	0.874805860256854		0.314845641782189			1.0	-0.0967019018725306	0.826861264369012	0.286825624727208	0.327229620913797	0.190123722854677	0.575270158041201	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
TBRG4	-0.078812146583301	0.816583794607755	0.944697076175537	-0.026050545836972	0.941455016901552	0.984146739450157				0.0233957964663308	1.0	0.275511027546084	0.328535644461382	-0.497782230318399	0.0515795084370423	-0.222271202772315	0.393406439151975	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
GOLGB1	-0.0460616618642258	0.816795800763284	0.944697076175537	-0.140208480301742	0.471575740329344	0.774962086083438						-0.0801369793652148	0.777243271577453	-0.165508087439816	0.434170859625625	-0.245645066805031	0.268691019398836	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
FAM76B	0.0715259933117446	0.816889197765364	0.944697076175537	-0.117889114125746	0.701914372577461	0.891472626689863	0.7485668000645072	0.46562321215412			2.0	0.17356093266671	0.554902077918115	-0.686715123314796	0.0136531712302267	-0.513154190648086	0.0562269353681508	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF721	-0.0412261040421621	0.816917658014683	0.944697076175537	-0.0799889278327703	0.650408972969798	0.869901306439436													False	False	False	False	False	False	False		0	insufficient_or_context_specific
USP12	-0.0528305497413293	0.817107220762908	0.944805392269716	0.228316499488384	0.289791578241323	0.649071866901508		0.270981694213232			1.0	0.0936007475129055	0.812390567902429	-0.563819955870422	0.057094402761589	-0.470219208357516	0.126859312546668	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
BHLHE40-AS1	0.119254381748745	0.817357695192129	0.944991518379161	0.538472373423156	0.308643200699335	0.662330926800867		2.09874082515582			1.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
RPLP2	0.0741033279334261	0.817447330167156	0.944991668882605	0.143894733030733	0.653438418906477	0.870639750062571	0.5444309916801551	0.337877606146529			2.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
SYT9	0.12485636623189	0.817605679128933	0.945071245921094	-0.26606982833964	0.613473929536301	0.850400399282578						-0.418042405544258	0.495330805341603	-0.362799227205891	0.474072849593488	-0.78084163275015	0.158725136733993	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
TUB	0.121122637253553	0.81801334016356	0.945438954071906	-0.662069718171441	0.17150534842753	0.552564378607829													False	False	False	False	False	False	False		0	insufficient_or_context_specific
COX4I1	0.0732944626408687	0.8184647033139	0.945667865279361	0.492334514306296	0.123012697048059	0.504414033284339						-0.305149312971505	0.559520649104807	0.624452179216296	0.143809070589513	0.319302866244791	0.478153895096616	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
MRAS	0.0792695846963191	0.818572488846177	0.945667865279361	-0.0795401400870403	0.817680515341161	0.936646509815772	0.776281352762758	1.11342203479658			2.0	-0.755160801801412	0.10220307992849	0.199786377786713	0.62916535639451	-0.5553744240147	0.187778767803111	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
SUCLA2	0.04713966423957	0.818648083228711	0.945667865279361	-0.0304886336882559	0.883615146066843	0.962965391429988						-0.236491475231356	0.525313895293185	0.656654477128124	0.0428568855528751	0.420163001896768	0.188034141309801	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
NFAT5	0.0338083230890686	0.818659243100337	0.945667865279361	0.174336041675234	0.207994650619966	0.580700057930969						-0.149673767226424	0.655914000308081	-0.468581199841578	0.0870355562679522	-0.618254967068003	0.0398810979916504	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
RAPH1	-0.0494063199402164	0.818778112189402	0.945701707526059	-0.159695190769027	0.463020447373874	0.769320698854699	0.248366333032888				1.0	0.235799422941932	0.573151019820247	-0.363019943514951	0.286737720129249	-0.127220520573019	0.743317824093412	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
LARP7	-0.0396828145155314	0.818967837957836	0.945763633736826	0.0414387838757458	0.80589742917156	0.932788199072101						0.498371927414826	0.205359529430383	-0.520760428136407	0.113333664991401	-0.0223885007215811	0.959462082466391	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
METTL16	0.031871130626529	0.819010883051317	0.945763633736826	0.036549337911385	0.792674593908766	0.927620871373898			0.00290517369014837		1.0	-0.0345157928405209	0.932564035076781	-0.476856424596569	0.0855848027772051	-0.51137221743709	0.0898530637373285	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
FBXO3	0.0396631147918649	0.819153785618202	0.945825204347876	0.145704466934684	0.406814024942356	0.733961461951707						-0.115015776545733	0.713504439354663	0.06522848182952	0.803088061364435	-0.0497872947162134	0.865149330177781	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
DDI2	0.0320226144426952	0.819293769911342	0.945855410452891	-0.0458957112985816	0.745100455460143	0.909500945159707	0.260710433750148	0.524613024532137			2.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
RABL2B	0.0559376445355091	0.819359119530417	0.945855410452891	-0.0465485039832082	0.859889082491562	0.956914759994669													False	False	False	False	False	False	False		0	insufficient_or_context_specific
CD46	-0.0322924823979575	0.819599679910147	0.946029511818221	-0.0542312052013368	0.699303359192314	0.889654761580003						0.193494418542858	0.756259296908965	-0.38179217813067	0.397073248581573	-0.188297759587812	0.730932440356379	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF317	-0.0647082709000643	0.82014987060286	0.946029511818221	-0.25521714274465	0.359485791239782	0.702743831320045													False	False	False	False	False	False	False		0	insufficient_or_context_specific
RPS10-NUDT3	-0.100719896020746	0.820165845287285	0.946029511818221	0.0098066298741198	0.985409419681183	0.995307821007743													False	False	False	False	False	False	False		0	insufficient_or_context_specific
DEXI	0.0604918753564938	0.820201302930892	0.946029511818221	-0.0830890808027773	0.749694512966331	0.911163194186545						-0.219672943761315	0.336478835515721	0.0549147116758678	0.794037834214435	-0.164758232085447	0.428232454788778	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
NAA35	-0.0388559725730834	0.820307725641474	0.946029511818221	0.213595448584223	0.210404930727877	0.582800422305635						0.0185222105687728	0.97100168852273	0.13184414360549	0.702477185538695	0.150366354174263	0.704471617504536	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZSWIM4	0.076782028106832	0.820476576271922	0.946029511818221	-0.1192140468831	0.728575355816137	0.904012808833088	0.387963660296659	0.6521783617239699			2.0	-0.137382855101114	0.761065473339981	-0.323795080363232	0.335095587625726	-0.461177935464346	0.201833682859162	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
RBM14-RBM4	-0.0430141535344699	0.820531845704712	0.946029511818221	-0.234171641430202	0.234015820185193	0.603018788225434													False	False	False	False	False	False	False		0	insufficient_or_context_specific
SRA1	-0.0755145119575584	0.820646879070731	0.946029511818221	-0.162479462477733	0.6186185987199	0.853546133343446		0.26849069409369			1.0	-0.731271961550651	0.0083248115153425	0.545610953398845	0.0242464293547026	-0.185661008151806	0.416629745247091	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
RUBCN	-0.050149677600116	0.820665750098434	0.946029511818221	-0.0276854940563506	0.900737894291605	0.968069401860807						0.110082348456383	0.709841595509588	-0.33431261367675	0.141713134609279	-0.224230265220367	0.359428826668445	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
PROZ	-0.190188557961056	0.820717067984475	0.946029511818221	-0.0722729509449691	0.933229881733644	0.981085441734921						-0.682435605937944	0.0777395433296845	0.527469221957405	0.124732922001436	-0.154966383980539	0.683152973380346	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
TMPRSS2	-0.141561725129443	0.820895223172262	0.946029511818221	-0.2360250901357	0.70294314210888	0.891640364000942						0.892141647682586	0.160798809911724	-1.5862302904765	0.0121406469736717	-0.694088642793913	0.314378606518291	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
MAP9	-0.0719284236847272	0.820935276161559	0.946029511818221	-0.17757021671323	0.572678630589559	0.827730374888659		0.876759679355806			1.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
ETV1	-0.108044472690591	0.821170666533941	0.946029511818221	-0.305111628339279	0.518973404197704	0.800840369846825		1.51653374558839			1.0	0.0952742725301883	0.84254452723701	0.322497795823582	0.307315771456057	0.41777206835377	0.231937134046773	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
KLHL12	0.0516117037860439	0.821216150800242	0.946029511818221	0.0081304929262947	0.971860887835757	0.992040338141303						-0.0774273534413366	0.824715143802762	-0.079887036333003	0.759537105322109	-0.15731438977434	0.565888059038065	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
HSP90AB1	0.094060882378105	0.821356995191033	0.946029511818221	0.259740900661195	0.535098758337122	0.810930391494977	0.379166888784876	0.349693890765927		0.0691797751169031	3.0	-0.256900593102434	0.403777418851641	0.600182581594445	0.0346656998087498	0.343281988492011	0.209449647543205	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
CCDC50	0.0293408195625834	0.821795543138284	0.946029511818221	0.0776561895446997	0.547045987741782	0.815603096463177						-0.0518765592601417	0.883360367629338	0.077951234707242	0.762718521261515	0.0260746754471003	0.93054528463141	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
MAL2	0.113166827243948	0.822003964427384	0.946029511818221	-0.0710534998545751	0.888991477459924	0.964276699808303						-0.218622308558258	0.615584556159232	0.28225665937357	0.406679800957896	0.0636343508153125	0.881095007660307	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC048382.5	0.0728336011879266	0.822031142907704	0.946029511818221	-0.219929981879795	0.474364879350679	0.776724885585255													False	False	False	False	False	False	False		0	insufficient_or_context_specific
VIPR1-AS1	0.135866133414718	0.822137219924344	0.946029511818221	-0.0039847377989558	0.998079572265123	0.999215259242857													False	False	False	False	False	False	False		0	insufficient_or_context_specific
TMEM192	0.0591346058988512	0.822166689586356	0.946029511818221	-0.221650552906905	0.376813719165791	0.714146007197471						-0.381521712683029	0.43818386322322	0.458093241562806	0.239753238574875	0.076571528879777	0.876442792669679	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
CD4	-0.0992183053307649	0.822180876671227	0.946029511818221	-0.263254045328432	0.549372386716146	0.816365047001981													False	False	False	False	False	False	False		0	insufficient_or_context_specific
GAR1	-0.060395767969616	0.822218794370358	0.946029511818221	-0.188060258905959	0.487511938844132	0.78238282774111						0.284850441902192	0.416228984019975	-1.03861948464106	0.0057344291286823	-0.753769042738871	0.0321406638843243	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
GDAP2	0.0444496020478271	0.822418625668082	0.946029511818221	0.0616233465841212	0.755398449953978	0.914306641592812						-0.254604043797413	0.380491904675099	0.103505801164722	0.686137179965601	-0.151098242632691	0.57585981979015	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
UBXN2B	0.0598334937144521	0.822521246942296	0.946029511818221	0.0722781185154277	0.786537304110553	0.926121604088118						-0.085490105933651	0.872421025185575	-0.288059447538651	0.427111540167407	-0.373549553472302	0.348826813353645	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
PLS1	0.111195329124354	0.822575439579499	0.946029511818221	-0.0894648645672933	0.861035698798642	0.957532642502219													False	False	False	False	False	False	False		0	insufficient_or_context_specific
BEGAIN	-0.0903024344701032	0.822591814520425	0.946029511818221	-0.182972390054908	0.648601879329086	0.86855377695836													False	False	False	False	False	False	False		0	insufficient_or_context_specific
SLC38A7	-0.0646561887333983	0.82295763647603	0.946029511818221	0.0163791576264968	0.95400263272356	0.987292667741163		0.562430620827215			1.0	-0.114972409447004	0.778731824221179	-0.0311761636325373	0.928882626857474	-0.146148573079541	0.671887853522916	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
DOCK8	-0.0707546751898171	0.822961310837863	0.946029511818221	-0.396266498684281	0.203942232457622	0.577025563405608						0.18616285703137	0.591406277572281	0.131802592866705	0.63600989361415	0.317965449898075	0.276011964523011	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
MGAT4A	0.0985810207118519	0.823040934670455	0.946029511818221	-0.0838929587989224	0.846084693940156	0.951935443160717													False	False	False	False	False	False	False		0	insufficient_or_context_specific
PSPC1	0.0360013122899689	0.823062017278789	0.946029511818221	0.112970365906109	0.479706009359467	0.780162456875056						-0.125080300817977	0.634935612993068	-0.120169167656649	0.57134695713164	-0.245249468474626	0.265979149348876	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
RPUSD3	-0.0598110159010784	0.823108903830527	0.946029511818221	-0.0433080191401105	0.871194266797628	0.958683313195135						-0.409705696611819	0.293402531519531	0.323583222633372	0.323512227628202	-0.0861224739784472	0.82694027862204	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF25	-0.0608577577527875	0.823140025790712	0.946029511818221	0.0751143668830883	0.782596018636023	0.924647355053618													False	False	False	False	False	False	False		0	insufficient_or_context_specific
FAM161A	0.0873703075849788	0.823227518420633	0.946029511818221	-0.270095488759692	0.492638178861483	0.786325382313799	0.321733957116298	0.463502021830468			2.0	-0.0214056964564713	0.978775837181156	-0.200824432105228	0.706684431594126	-0.222230128561699	0.725123360083051	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ASAP1	0.0517472958648231	0.823308092854062	0.946029511818221	0.28143501554826	0.208687268057133	0.58089116165231		0.5999773182409339			1.0	-0.0261159532402909	0.949262246032449	-0.24117001381659	0.384937206364341	-0.267285967056881	0.36182706243123	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
GAS8	-0.0675186371576624	0.823318555929133	0.946029511818221	-0.238882698602955	0.429108936063849	0.748336221434264		1.47920596671374			1.0	-0.0646998183684602	0.899190663153417	-0.822777975603436	0.0321147489677723	-0.887477793971896	0.0338730135808966	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
NAPB	0.0382474692896502	0.823576142861683	0.946029511818221	0.202832745542852	0.234551584635052	0.603410241368636						-0.0315947394791035	0.954454411339257	-0.520042760708218	0.150826116251216	-0.551637500187322	0.174237764252642	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
THAP3	0.0658676900049689	0.823646365978866	0.946029511818221	-0.192338210288818	0.506984673552613	0.793940104326385						-0.0808406415231801	0.826919418118464	-0.352800042394305	0.18009273088209	-0.433640683917485	0.126628974478663	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
COPS6	-0.0684509031942285	0.823673420341393	0.946029511818221	-0.125843033259446	0.680714764119844	0.881087330028764						-0.107807932768839	0.795663869098636	0.51836042587022	0.0943553303255619	0.410552493101381	0.198633796590307	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
NR2C2	-0.0421415696780194	0.82396792465656	0.946049795848673	0.0877097757625909	0.644954981841701	0.866671082892285						0.258786113060229	0.343182196479811	-0.0232100278072339	0.93029383911543	0.235576085252995	0.341026039132025	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
WASHC2C	-0.0475264757055833	0.824007787476023	0.946049795848673	0.1138329344784	0.591289728163454	0.837852227882129													False	False	False	False	False	False	False		0	insufficient_or_context_specific
GALC	0.0560904342330153	0.82408354471342	0.946049795848673	-0.174479384665173	0.46552421259732	0.770973488128139						0.947011428151706	0.0570179712176716	-0.556668939608473	0.145316238686832	0.390342488543233	0.408110953926084	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF761	-0.0700593762968318	0.82409736431334	0.946049795848673	-0.189609410617878	0.536054071547373	0.811653361164085													False	False	False	False	False	False	False		0	insufficient_or_context_specific
MTERF4	0.04188515646441	0.824332321784642	0.946134143340989	0.10757108705727	0.579395978202145	0.831827949124047						-0.403624430131605	0.286903705465802	0.319765621513975	0.312686522905859	-0.0838588086176297	0.826646519991694	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
TSHZ2	0.0493527674777622	0.824350064841235	0.946134143340989	0.127835968805212	0.556843159394119	0.820941061653668		0.704688125201212			1.0	-0.0998572083961741	0.810610902599311	0.58306524709769	0.0607667394414446	0.483208038701516	0.127599831688122	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
MLF2	-0.0569458528782439	0.824449329792343	0.9461452199943	-0.0106540378270875	0.967310033359328	0.990962481293207				0.0219992785662378	1.0	0.0964183961161998	0.787647587732967	0.129255027998386	0.640579227213492	0.225673424114586	0.421375030668737	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
LTBP3	-0.0505750839647028	0.824579939532412	0.946192261882753	-0.159804905235836	0.483186666766282	0.780666906162311		0.529084897678248			1.0	0.334811665483532	0.325400086697662	-0.754518310983133	0.0225009050116807	-0.419706645499601	0.179471292977265	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
